id,article_1,income_1,category_1,percentage_1,article_2,income_2,category_2,percentage_2,article_3,income_3,category_3,percentage_3,article_4,income_4,category_4,percentage_4,article_5,income_5,category_5,percentage_5,article_6,income_6,category_6,percentage_6,article_7,income_7,category_7,percentage_7,article_8,income_8,category_8,percentage_8,article_9,income_9,category_9,percentage_9,article_10,income_10,category_10,percentage_10,article_11,income_11,category_11,percentage_11,article_12,income_12,category_12,percentage_12,article_13,income_13,category_13,percentage_13,article_14,income_14,category_14,percentage_14,article_15,income_15,category_15,percentage_15,article_16,income_16,category_16,percentage_16,article_17,income_17,category_17,percentage_17,article_18,income_18,category_18,percentage_18,article_19,income_19,category_19,percentage_19,article_20,income_20,category_20,percentage_20,article_21,income_21,category_21,percentage_21,article_22,income_22,category_22,percentage_22,article_23,income_23,category_23,percentage_23,article_24,income_24,category_24,percentage_24,article_25,income_25,category_25,percentage_25,article_26,income_26,category_26,percentage_26,article_27,income_27,category_27,percentage_27,article_28,income_28,category_28,percentage_28,article_29,income_29,category_29,percentage_29,article_30,income_30,category_30,percentage_30,article_31,income_31,category_31,percentage_31,article_32,income_32,category_32,percentage_32,article_33,income_33,category_33,percentage_33,article_34,income_34,category_34,percentage_34,article_35,income_35,category_35,percentage_35,article_36,income_36,category_36,percentage_36,article_37,income_37,category_37,percentage_37,article_38,income_38,category_38,percentage_38,article_39,income_39,category_39,percentage_39,article_40,income_40,category_40,percentage_40,article_41,income_41,category_41,percentage_41,article_42,income_42,category_42,percentage_42,article_43,income_43,category_43,percentage_43,article_44,income_44,category_44,percentage_44,article_45,income_45,category_45,percentage_45,article_46,income_46,category_46,percentage_46,article_47,income_47,category_47,percentage_47,article_48,income_48,category_48,percentage_48,article_49,income_49,category_49,percentage_49,article_50,income_50,category_50,percentage_50,article_51,income_51,category_51,percentage_51,article_52,income_52,category_52,percentage_52,article_53,income_53,category_53,percentage_53,article_54,income_54,category_54,percentage_54,article_55,income_55,category_55,percentage_55,article_56,income_56,category_56,percentage_56
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Prod_15,371270.8031,A,0.229320771,Prod_9,144818.8516,A,0.089449454,Prod_1,142281.1067,A,0.087881979,Prod_5,121219.4089,A,0.074872918,Prod_20,80674.28571,A,0.049829637,Prod_6,77201.916,A,0.047684878,Prod_17,68714.83947,A,0.042442712,Prod_7,54798.34749,A,0.03384699,Prod_12,51719.56103,A,0.031945333,Prod_18,49204.07594,A,0.030391608,Prod_21,48848.32561,A,0.030171873,Prod_8,46471.94463,A,0.028704067,Prod_11,45216.2381,B,0.027928462,Prod_24,39991.34603,B,0.024701232,Prod_16,30781.81567,B,0.019012833,Prod_2,29864.80942,B,0.018446431,Prod_38,25175.57143,B,0.015550055,Prod_32,21270.28512,B,0.013137899,Prod_23,19687.11105,B,0.012160028,Prod_10,19621.59524,B,0.012119562,Prod_30,18566.31858,B,0.011467755,Prod_31,14900.39056,B,0.009203441,Prod_4,13361.98563,B,0.008253223,Prod_27,11652.04762,C,0.007197055,Prod_22,11523.33333,C,0.007117553,Prod_19,10415.59106,C,0.00643334,Prod_14,9689.696429,C,0.005984981,Prod_41,9168.047619,C,0.005662777,Prod_25,7445.285714,C,0.004598688,Prod_29,6510.952381,C,0.004021584,Prod_52,3315,C,0.002047558,Prod_28,3178.380952,C,0.001963173,Prod_36,1832.380952,C,0.001131797,Prod_13,1289.314475,C,0.000796364,Prod_43,1270.952381,C,0.000785022,Prod_40,1267.238095,C,0.000782728,Prod_33,1217.421991,C,0.000751958,Prod_42,878.7064786,C,0.000542746,Prod_34,776,C,0.000479308,Prod_39,501.6666667,C,0.000309862,Prod_35,455.2857143,C,0.000281214,Prod_26,361.9047619,C,0.000223536,Prod_59,280.1248263,C,0.000173023,Prod_58,160.4736446,C,9.91189E-005,Prod_37,151.335277,C,9.34744E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Prod_15,1871471.61,A,0.185514418,Prod_9,981490.0492,A,0.097292716,Prod_5,793395.7756,A,0.078647389,Prod_20,647815.7045,A,0.064216391,Prod_6,581101.9195,A,0.057603217,Prod_1,462853.424,A,0.045881532,Prod_18,421929.4451,A,0.041824837,Prod_7,354857.8063,A,0.035176189,Prod_17,341847.2518,A,0.033886485,Prod_11,287222.1848,A,0.028471635,Prod_21,270544.3463,A,0.026818401,Prod_8,268028.4576,A,0.026569008,Prod_12,260893.2152,A,0.025861708,Prod_19,241604.672,A,0.023949682,Prod_16,219891.2024,A,0.021797279,Prod_24,214466.7783,B,0.021259569,Prod_23,195511.6931,B,0.019380597,Prod_2,186433.5462,B,0.018480703,Prod_32,171937.9012,B,0.017043785,Prod_30,148535.9216,B,0.014724004,Prod_27,120951.2088,B,0.011989598,Prod_38,108819,B,0.010786962,Prod_31,105915.5404,B,0.010499149,Prod_14,91878.07738,B,0.00910765,Prod_4,89723.0218,B,0.008894024,Prod_22,87648.54286,B,0.008688386,Prod_10,85065.90476,C,0.008432376,Prod_25,72382.69561,C,0.00717512,Prod_29,67356.66667,C,0.006676902,Prod_28,57857.71429,C,0.005735294,Prod_49,51063.09524,C,0.00506176,Prod_13,47496.03338,C,0.004708166,Prod_52,35880,C,0.003556697,Prod_41,17967.47619,C,0.001781072,Prod_33,13927.6415,C,0.001380613,Prod_43,12160.3733,C,0.001205428,Prod_42,11793.93051,C,0.001169104,Prod_40,11527.7619,C,0.001142719,Prod_34,10457.52381,C,0.001036629,Prod_39,10389.90476,C,0.001029926,Prod_37,10135.29495,C,0.001004687,Prod_36,9838.47619,C,0.000975264,Prod_26,9729.936771,C,0.000964505,Prod_35,9274.571429,C,0.000919366,Prod_59,7843.495136,C,0.000777507,Prod_58,3530.420181,C,0.000349962,Prod_3,2712.47619,C,0.000268881,Prod_57,1071.428571,C,0.000106208,Prod_46,936,C,9.27834E-005,Prod_45,436.6666667,C,4.32857E-005,Prod_53,254.2857143,C,2.52067E-005,Prod_44,153.5714286,C,1.52232E-005,,,,,,,,,,,,,,,,
58,Prod_15,1618225.104,A,0.195150757,Prod_9,608352.8465,A,0.07336465,Prod_5,596257.7644,A,0.071906037,Prod_6,484020.199,A,0.058370685,Prod_20,467703.4762,A,0.056402961,Prod_17,438648.2774,A,0.052899033,Prod_1,387537.198,A,0.046735264,Prod_7,321003.1773,A,0.038711557,Prod_21,313936.3749,A,0.037859332,Prod_18,295424.0139,A,0.035626823,Prod_8,273843.7705,A,0.033024342,Prod_23,253180.2433,A,0.030532412,Prod_11,241265.9752,A,0.029095605,Prod_12,231893.8284,A,0.027965365,Prod_16,229051.693,B,0.027622616,Prod_24,168520.6005,B,0.020322836,Prod_2,136856.2129,B,0.016504251,Prod_19,113156.9145,B,0.013646221,Prod_32,112950.9554,B,0.013621383,Prod_30,110687.3791,B,0.013348406,Prod_38,101802.8571,B,0.012276972,Prod_31,93759.95451,B,0.011307034,Prod_10,88266.11905,B,0.010644502,Prod_49,72646.34048,B,0.008760826,Prod_14,59838.23214,B,0.007216225,Prod_22,58891.62894,C,0.007102069,Prod_4,54950.23311,C,0.006626754,Prod_27,52327.84433,C,0.006310506,Prod_13,50283.50187,C,0.006063967,Prod_29,41255.2381,C,0.004975198,Prod_25,37208.57143,C,0.004487188,Prod_33,34856.63621,C,0.004203555,Prod_52,29185,C,0.003519581,Prod_35,28648.52381,C,0.003454885,Prod_41,17758.47619,C,0.002141593,Prod_36,13278.51973,C,0.00160133,Prod_34,8868.571429,C,0.00106951,Prod_28,7097.97619,C,0.000855984,Prod_43,6603.380952,C,0.000796338,Prod_42,6069.651829,C,0.000731973,Prod_3,5480.190476,C,0.000660887,Prod_40,5135.047619,C,0.000619264,Prod_26,4926.952381,C,0.000594169,Prod_59,3641.622742,C,0.000439164,Prod_58,2888.525602,C,0.000348343,Prod_39,2121.428571,C,0.000255835,Prod_37,897.4849368,C,0.000108233,Prod_57,321.4285714,C,3.87629E-005,Prod_46,267.4285714,C,3.22507E-005,Prod_53,232.5238095,C,2.80413E-005,Prod_44,153.5714286,C,0.00001852,,,,,,,,,,,,,,,,,,,,
59,Prod_15,449940.512,A,0.244670109,Prod_9,147394.02,A,0.080150398,Prod_5,136695.7828,A,0.074332876,Prod_20,90238.12183,A,0.049069978,Prod_6,86795.30906,A,0.047197834,Prod_18,72998.06148,A,0.039695122,Prod_1,72004.44975,A,0.039154813,Prod_17,68658.71808,A,0.03733546,Prod_16,60371.41901,A,0.032828966,Prod_7,56444.03165,A,0.030693318,Prod_13,55365.67222,A,0.030106925,Prod_8,50571.97453,A,0.027500192,Prod_21,46156.09979,A,0.025098913,Prod_19,43569.15007,A,0.023692174,Prod_11,42367.66667,B,0.023038827,Prod_27,40822.2381,B,0.022198449,Prod_12,31212.556,B,0.016972865,Prod_24,30058.87196,B,0.016345511,Prod_32,24716.66161,B,0.013440506,Prod_38,24625.28571,B,0.013390818,Prod_2,24530.92991,B,0.013339509,Prod_14,21339.44643,B,0.011604033,Prod_23,20208.238,B,0.010988901,Prod_30,15850.79253,B,0.008619395,Prod_4,15095.05055,B,0.008208435,Prod_10,15012.57143,B,0.008163585,Prod_22,13270.71429,C,0.007216392,Prod_31,12679.09549,C,0.00689468,Prod_28,12087.85714,C,0.006573174,Prod_29,11235.71429,C,0.006109793,Prod_52,9347,C,0.005082742,Prod_59,6442.871005,C,0.003503525,Prod_40,5337.047619,C,0.002902197,Prod_25,4497,C,0.002445393,Prod_34,3214.857143,C,0.001748185,Prod_26,2727.380952,C,0.001483104,Prod_43,2607.142857,C,0.001417721,Prod_39,2419.666667,C,0.001315774,Prod_49,2077.142857,C,0.001129515,Prod_36,1494.095238,C,0.000812464,Prod_33,1352.857069,C,0.000735661,Prod_42,1292.686573,C,0.000702941,Prod_41,1228.904762,C,0.000668258,Prod_37,756.6763848,C,0.000411468,Prod_58,641.8945783,C,0.000349052,Prod_46,534.8571429,C,0.000290846,Prod_35,431.1428571,C,0.000234448,Prod_3,247.8095238,C,0.000134755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Prod_15,232326.4415,A,0.132679135,Prod_5,163446.5468,A,0.093342567,Prod_9,158804.5129,A,0.090691551,Prod_1,125974.6044,A,0.071942743,Prod_6,116806.8938,A,0.066707162,Prod_20,88801.80952,A,0.05071376,Prod_17,72847.39828,A,0.041602367,Prod_21,65455.29394,A,0.037380815,Prod_7,64471.29598,A,0.036818865,Prod_11,58767.85714,A,0.033561692,Prod_8,57907.1196,A,0.033070134,Prod_18,55302.39197,A,0.031582602,Prod_16,55034.02883,A,0.031429343,Prod_12,52542.44109,A,0.030006424,Prod_2,37093.93566,B,0.021183948,Prod_24,36245.72744,B,0.020699546,Prod_32,29789.14732,B,0.017012262,Prod_27,28907.77931,B,0.016508922,Prod_38,28339.71429,B,0.016184506,Prod_19,25553.49634,B,0.014593327,Prod_14,19244.39881,B,0.010990269,Prod_30,17599.89729,B,0.010051112,Prod_22,17558.89524,B,0.010027696,Prod_10,17089.59524,B,0.009759684,Prod_4,15868.36675,B,0.009062254,Prod_29,15730,B,0.008983234,Prod_23,15574.95238,C,0.008894688,Prod_31,13735.39829,C,0.007844138,Prod_41,11746.28571,C,0.006708178,Prod_13,7806.244091,C,0.004458062,Prod_28,7804.761905,C,0.004457216,Prod_25,6166.47619,C,0.003521608,Prod_35,4714.666667,C,0.002692495,Prod_36,4595.047619,C,0.002624182,Prod_52,4576,C,0.002613304,Prod_59,3361.497915,C,0.001919715,Prod_34,3214.857143,C,0.00183597,Prod_40,2778.761905,C,0.001586921,Prod_42,2410.09953,C,0.001376382,Prod_26,1702.238095,C,0.00097213,Prod_33,1445.224933,C,0.000825352,Prod_43,1113.571429,C,0.000635949,Prod_58,481.4209337,C,0.000274934,Prod_37,302.6705539,C,0.000172852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
